Xi,Yi,Zi,Xj,Yj,Zj,Item,Lij,Uij,Cij
24,0,b,7,1,a,16RISERS 6 X 8,0,100000000,0.001775289
36,0,b,7,1,a,6 X 30 TABLES,0,100000000,9.347083409
30,0,b,4,1,a,24RISERS 6 X 8,0,100000000,8.895943154
26,0,b,9,1,a,16RISERS 6 X 8,0,100000000,9.68114503
21,0,b,10,1,a,8 X 18 TABLES,0,100000000,0.436929645
30,0,b,12,1,a,8 X 30 TABLES,0,100000000,6.622852708
35,0,b,34,1,a,6 X 18 TABLES,0,100000000,6.326149461
36,0,b,29,1,a,8 X 30 TABLES,0,100000000,1.997846063
34,0,b,16,1,a,30 COCKTAIL ROUNDS,0,100000000,2.263848045
21,0,b,31,1,a,24RISERS 6 X 8,0,100000000,8.479330098
22,0,b,7,1,a,8 X 18 TABLES,0,100000000,0.441339847
33,1,b,t,2,a,PODIUMS,0,1000000000,0
16,0,b,31,1,a,8 X 30 TABLES,0,100000000,8.283558298
32,0,b,7,1,a,8 X 18 TABLES,0,100000000,4.030649362
30,0,b,11,1,a,16RISERS 6 X 8,0,100000000,3.342856827
36,0,b,6,1,a,SETS OF STAGE STEPS,0,100000000,0.188140325
10,0,b,25,1,a,30 COCKTAIL ROUNDS,0,100000000,7.297611276
7,0,b,8,1,a,6 X 18 TABLES,0,100000000,4.5711702
28,0,b,27,1,a,MEETING ROOM CHAIRS,0,100000000,8.691610086
35,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,4.758909893
16,0,b,32,1,a,6 X 30 TABLES,0,100000000,5.642070305
1,0,b,9,1,a,6 X 18 TABLES,0,100000000,7.746546647
18,0,b,8,1,a,24RISERS 6 X 8,0,100000000,0.024425582
26,0,b,15,1,a,MEETING ROOM CHAIRS,0,100000000,6.347547754
27,0,b,16,1,a,24RISERS 6 X 8,0,100000000,8.575920968
17,0,b,32,1,a,6 X 18 TABLES,0,100000000,7.704985643
21,0,b,27,1,a,6 X 18 TABLES,0,100000000,5.912200788
32,0,b,32,1,a,16RISERS 6 X 8,0,100000000,0.42793627
12,0,b,33,1,a,6 X 30 TABLES,0,100000000,5.783814899
20,0,b,14,1,a,PODIUMS,0,100000000,7.418321714
6,0,b,27,1,a,16RISERS 6 X 8,0,100000000,0.889421451
14,0,b,21,1,a,6 X 18 TABLES,0,100000000,6.312916045
12,0,b,35,1,a,PODIUMS,0,100000000,8.239347021
25,0,b,20,1,a,66 ROUND TABLES,0,100000000,2.740718616
3,1,b,t,2,a,6 X 18 TABLES,0,1000000000,0
14,0,b,11,1,a,30 COCKTAIL ROUNDS,0,100000000,9.274141619
28,1,b,t,2,a,MEETING ROOM CHAIRS,0,1000000000,0
31,0,b,25,1,a,30 STAND-UP ROUNDS,0,100000000,4.702833567
23,0,b,25,1,a,30 STAND-UP ROUNDS,0,100000000,7.815372785
29,0,b,24,1,a,66 ROUND TABLES,0,100000000,6.825371877
1,0,b,18,1,a,PODIUMS,0,100000000,6.11120585
10,0,b,35,1,a,8 X 18 TABLES,0,100000000,7.389880758
15,0,b,29,1,a,MEETING ROOM CHAIRS,0,100000000,4.709090862
5,0,b,35,1,a,6 X 30 TABLES,0,100000000,8.76301336
8,0,b,12,1,a,24RISERS 6 X 8,0,100000000,5.857240894
29,0,b,34,1,a,66 ROUND TABLES,0,100000000,4.613637698
7,0,b,23,1,a,PODIUMS,0,100000000,9.344249709
29,0,b,9,1,a,30 STAND-UP ROUNDS,0,100000000,3.280461228
27,0,b,9,1,a,66 ROUND TABLES,0,100000000,9.527935197
12,0,b,15,1,a,6 X 18 TABLES,0,100000000,6.774423818
7,0,b,17,1,a,MEETING ROOM CHAIRS,0,100000000,7.218703325
17,0,b,30,1,a,30 COCKTAIL ROUNDS,0,100000000,4.743615945
23,0,b,28,1,a,16RISERS 6 X 8,0,100000000,0.2737603
14,0,b,26,1,a,PODIUMS,0,100000000,2.885278153
30,0,b,3,1,a,8 X 30 TABLES,0,100000000,7.283753658
23,0,b,29,1,a,6 X 18 TABLES,0,100000000,2.434346463
7,0,b,32,1,a,6 X 18 TABLES,0,100000000,2.891197982
35,0,b,35,1,a,30 COCKTAIL ROUNDS,0,100000000,0.936147755
21,0,b,14,1,a,24RISERS 6 X 8,0,100000000,2.086458456
29,0,b,29,1,a,66 ROUND TABLES,0,100000000,9.896373154
21,0,b,8,1,a,66 ROUND TABLES,0,100000000,3.65387023
1,0,b,23,1,a,66 ROUND TABLES,0,100000000,0.307983425
6,0,b,2,1,a,16RISERS 6 X 8,0,100000000,3.859869332
8,0,b,19,1,a,66 ROUND TABLES,0,100000000,7.302231506
5,0,b,11,1,a,16RISERS 6 X 8,0,100000000,3.817739972
19,0,b,31,1,a,6 X 30 TABLES,0,100000000,5.443502151
31,0,b,19,1,a,8 X 30 TABLES,0,100000000,7.2515135
31,0,b,15,1,a,16RISERS 6 X 8,0,100000000,3.335193216
28,0,b,26,1,a,30 STAND-UP ROUNDS,0,100000000,7.236335093
9,0,b,24,1,a,MEETING ROOM CHAIRS,0,100000000,8.088599612
11,0,b,13,1,a,6 X 18 TABLES,0,100000000,8.876175942
8,0,b,21,1,a,MEETING ROOM CHAIRS,0,100000000,5.125650822
6,0,b,28,1,a,30 COCKTAIL ROUNDS,0,100000000,7.765747866
26,0,b,23,1,a,8 X 30 TABLES,0,100000000,7.457348501
29,0,b,34,1,a,8 X 30 TABLES,0,100000000,4.613637698
1,0,b,36,1,a,PODIUMS,0,100000000,6.352824766
32,0,b,1,1,a,6 X 18 TABLES,0,100000000,2.696943552
31,0,b,22,1,a,24RISERS 6 X 8,0,100000000,8.170052922
3,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,2.145838157
35,0,b,33,1,a,30 STAND-UP ROUNDS,0,100000000,9.807299547
18,0,b,9,1,a,PODIUMS,0,100000000,8.60739775
22,0,b,31,1,a,6 X 18 TABLES,0,100000000,9.725298547
13,0,b,9,1,a,MEETING ROOM CHAIRS,0,100000000,8.073541658
10,0,b,14,1,a,8 X 30 TABLES,0,100000000,0.237633465
24,0,b,7,1,a,8 X 30 TABLES,0,100000000,0.001775289
10,0,b,27,1,a,30 STAND-UP ROUNDS,0,100000000,8.768732456
16,0,b,13,1,a,PODIUMS,0,100000000,7.980126242
23,0,b,26,1,a,30 STAND-UP ROUNDS,0,100000000,7.196645161
28,0,b,6,1,a,MEETING ROOM CHAIRS,0,100000000,7.631453067
29,0,b,4,1,a,6 X 18 TABLES,0,100000000,3.323047327
18,0,b,2,1,a,PODIUMS,0,100000000,9.268861053
27,1,b,t,2,a,MEETING ROOM CHAIRS,0,1000000000,0
12,0,b,25,1,a,24RISERS 6 X 8,0,100000000,8.926365671
22,0,b,8,1,a,30 COCKTAIL ROUNDS,0,100000000,3.483141106
20,0,b,11,1,a,24RISERS 6 X 8,0,100000000,6.753154132
30,0,b,36,1,a,24RISERS 6 X 8,0,100000000,6.649298583
5,0,b,11,1,a,6 X 18 TABLES,0,100000000,3.817739972
25,0,b,21,1,a,6 X 30 TABLES,0,100000000,4.478494584
25,0,b,16,1,a,66 ROUND TABLES,0,100000000,3.327284464
17,0,b,12,1,a,8 X 30 TABLES,0,100000000,5.325582976
16,1,b,t,2,a,30 COCKTAIL ROUNDS,0,1000000000,0
8,0,b,6,1,a,8 X 18 TABLES,0,100000000,7.46530213
36,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,1.352468456
35,0,b,18,1,a,8 X 18 TABLES,0,100000000,3.18022019
29,0,b,28,1,a,PODIUMS,0,100000000,0.039112665
12,0,b,3,1,a,66 ROUND TABLES,0,100000000,6.28333568
33,0,b,28,1,a,MEETING ROOM CHAIRS,0,100000000,5.62109406
30,0,b,12,1,a,SETS OF STAGE STEPS,0,100000000,6.622852708
32,0,b,22,1,a,30 STAND-UP ROUNDS,0,100000000,3.108731509
11,0,b,15,1,a,8 X 30 TABLES,0,100000000,9.114560872
9,0,b,10,1,a,16RISERS 6 X 8,0,100000000,7.982909031
4,0,b,7,1,a,6 X 18 TABLES,0,100000000,7.492329152
7,0,b,36,1,a,6 X 30 TABLES,0,100000000,5.665510593
17,0,b,29,1,a,30 COCKTAIL ROUNDS,0,100000000,3.743012645
6,0,b,35,1,a,66 ROUND TABLES,0,100000000,5.212101182
3,0,b,11,1,a,PODIUMS,0,100000000,3.386588709
19,0,b,16,1,a,MEETING ROOM CHAIRS,0,100000000,2.175459704
19,0,b,3,1,a,6 X 30 TABLES,0,100000000,9.604182977
23,0,b,8,1,a,6 X 18 TABLES,0,100000000,6.29787442
27,0,b,3,1,a,6 X 18 TABLES,0,100000000,8.25871095
31,0,b,2,1,a,PODIUMS,0,100000000,8.815103206
3,0,b,3,1,a,30 COCKTAIL ROUNDS,0,100000000,2.097693607
21,0,b,6,1,a,SETS OF STAGE STEPS,0,100000000,5.388514892
29,0,b,15,1,a,6 X 30 TABLES,0,100000000,9.443168825
13,0,b,9,1,a,6 X 30 TABLES,0,100000000,8.073541658
12,0,b,32,1,a,6 X 30 TABLES,0,100000000,3.368167751
22,0,b,14,1,a,30 COCKTAIL ROUNDS,0,100000000,2.466298299
23,1,b,t,2,a,6 X 18 TABLES,0,1000000000,0
12,0,b,10,1,a,16RISERS 6 X 8,0,100000000,2.997731829
11,0,b,15,1,a,PODIUMS,0,100000000,9.114560872
30,0,b,30,1,a,30 COCKTAIL ROUNDS,0,100000000,9.358353035
27,0,b,20,1,a,SETS OF STAGE STEPS,0,100000000,3.924882507
28,0,b,34,1,a,16RISERS 6 X 8,0,100000000,8.804879427
4,0,b,36,1,a,66 ROUND TABLES,0,100000000,9.457708686
22,0,b,2,1,a,MEETING ROOM CHAIRS,0,100000000,3.289534991
25,0,b,6,1,a,16RISERS 6 X 8,0,100000000,1.57986801
20,0,b,35,1,a,16RISERS 6 X 8,0,100000000,9.72229779
15,0,b,35,1,a,6 X 18 TABLES,0,100000000,3.70613346
4,0,b,27,1,a,66 ROUND TABLES,0,100000000,4.776305685
28,0,b,35,1,a,6 X 18 TABLES,0,100000000,5.008993107
36,0,b,25,1,a,16RISERS 6 X 8,0,100000000,6.769549551
6,0,b,11,1,a,30 STAND-UP ROUNDS,0,100000000,2.630693332
28,0,b,8,1,a,66 ROUND TABLES,0,100000000,3.968228652
6,0,b,21,1,a,6 X 30 TABLES,0,100000000,0.886883847
14,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,3.700667272
3,0,b,10,1,a,8 X 18 TABLES,0,100000000,2.220025724
3,0,b,16,1,a,66 ROUND TABLES,0,100000000,2.514758471
10,0,b,1,1,a,8 X 18 TABLES,0,100000000,3.378138545
2,0,b,19,1,a,24RISERS 6 X 8,0,100000000,4.679461875
5,0,b,33,1,a,6 X 30 TABLES,0,100000000,3.068842678
14,0,b,24,1,a,66 ROUND TABLES,0,100000000,4.579926689
6,0,b,1,1,a,PODIUMS,0,100000000,4.452508765
29,0,b,32,1,a,30 COCKTAIL ROUNDS,0,100000000,2.043186653
9,0,b,3,1,a,24RISERS 6 X 8,0,100000000,6.912530766
16,0,b,2,1,a,6 X 18 TABLES,0,100000000,3.89998691
15,0,b,34,1,a,24RISERS 6 X 8,0,100000000,0.700732173
34,0,b,31,1,a,MEETING ROOM CHAIRS,0,100000000,3.822478198
1,0,b,21,1,a,30 STAND-UP ROUNDS,0,100000000,5.633638857
32,0,b,26,1,a,MEETING ROOM CHAIRS,0,100000000,1.943127787
19,1,b,t,2,a,PODIUMS,0,1000000000,0
32,0,b,16,1,a,6 X 18 TABLES,0,100000000,8.297883189
16,0,b,11,1,a,8 X 18 TABLES,0,100000000,1.638348105
17,1,b,t,2,a,30 STAND-UP ROUNDS,0,1000000000,0
4,0,b,2,1,a,16RISERS 6 X 8,0,100000000,7.199911559
14,0,b,17,1,a,8 X 18 TABLES,0,100000000,9.199879576
30,0,b,13,1,a,24RISERS 6 X 8,0,100000000,3.833532883
11,0,b,8,1,a,8 X 18 TABLES,0,100000000,8.116502841
4,0,b,22,1,a,MEETING ROOM CHAIRS,0,100000000,3.725540957
20,0,b,16,1,a,MEETING ROOM CHAIRS,0,100000000,6.474335545
25,0,b,33,1,a,6 X 30 TABLES,0,100000000,8.644402042
8,0,b,25,1,a,SETS OF STAGE STEPS,0,100000000,1.240612807
12,0,b,1,1,a,MEETING ROOM CHAIRS,0,100000000,8.977180277
8,0,b,24,1,a,30 COCKTAIL ROUNDS,0,100000000,0.773151793
16,0,b,9,1,a,66 ROUND TABLES,0,100000000,3.418785034
9,0,b,32,1,a,16RISERS 6 X 8,0,100000000,8.973425716
7,0,b,24,1,a,6 X 18 TABLES,0,100000000,7.75859946
4,0,b,28,1,a,24RISERS 6 X 8,0,100000000,3.025640918
5,0,b,27,1,a,6 X 30 TABLES,0,100000000,3.045254754
35,0,b,19,1,a,SETS OF STAGE STEPS,0,100000000,4.418560376
32,0,b,29,1,a,8 X 30 TABLES,0,100000000,0.220111848
20,0,b,20,1,a,30 STAND-UP ROUNDS,0,100000000,7.392837599
35,0,b,7,1,a,6 X 30 TABLES,0,100000000,0.418860711
15,0,b,15,1,a,24RISERS 6 X 8,0,100000000,6.946532329
4,0,b,35,1,a,66 ROUND TABLES,0,100000000,8.401618053
30,0,b,6,1,a,16RISERS 6 X 8,0,100000000,3.537987628
33,0,b,22,1,a,30 COCKTAIL ROUNDS,0,100000000,5.261351822
15,0,b,28,1,a,8 X 18 TABLES,0,100000000,4.032890652
16,0,b,23,1,a,30 COCKTAIL ROUNDS,0,100000000,1.814988656
32,0,b,16,1,a,6 X 30 TABLES,0,100000000,8.297883189
25,0,b,7,1,a,MEETING ROOM CHAIRS,0,100000000,1.376465802
10,0,b,31,1,a,6 X 18 TABLES,0,100000000,0.633559495
32,0,b,35,1,a,24RISERS 6 X 8,0,100000000,3.138909495
27,0,b,16,1,a,SETS OF STAGE STEPS,0,100000000,8.575920968
8,0,b,29,1,a,PODIUMS,0,100000000,1.683476403
20,0,b,9,1,a,66 ROUND TABLES,0,100000000,1.745901102
35,0,b,36,1,a,24RISERS 6 X 8,0,100000000,6.574171371
23,0,b,26,1,a,SETS OF STAGE STEPS,0,100000000,7.196645161
32,0,b,14,1,a,66 ROUND TABLES,0,100000000,8.904995138
28,0,b,22,1,a,66 ROUND TABLES,0,100000000,1.668159625
25,0,b,27,1,a,8 X 30 TABLES,0,100000000,4.329591036
19,0,b,15,1,a,8 X 18 TABLES,0,100000000,8.875509969
28,0,b,30,1,a,6 X 30 TABLES,0,100000000,2.842214484
5,0,b,29,1,a,8 X 18 TABLES,0,100000000,3.025119975
7,0,b,23,1,a,24RISERS 6 X 8,0,100000000,9.344249709
14,0,b,12,1,a,8 X 30 TABLES,0,100000000,4.471998919
9,0,b,4,1,a,6 X 18 TABLES,0,100000000,8.313731581
11,0,b,33,1,a,6 X 18 TABLES,0,100000000,4.945934728
21,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
22,0,b,27,1,a,24RISERS 6 X 8,0,100000000,6.457563409
22,0,b,5,1,a,6 X 18 TABLES,0,100000000,1.703264158
31,0,b,33,1,a,PODIUMS,0,100000000,7.074476296
14,0,b,19,1,a,30 COCKTAIL ROUNDS,0,100000000,3.974947488
15,0,b,11,1,a,8 X 18 TABLES,0,100000000,0.450404193
18,0,b,11,1,a,PODIUMS,0,100000000,2.376375949
2,0,b,33,1,a,16RISERS 6 X 8,0,100000000,7.571119886
4,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,2.509512394
7,0,b,13,1,a,16RISERS 6 X 8,0,100000000,0.840474017
31,0,b,25,1,a,6 X 30 TABLES,0,100000000,4.702833567
11,0,b,3,1,a,30 STAND-UP ROUNDS,0,100000000,5.285394745
20,0,b,10,1,a,6 X 30 TABLES,0,100000000,2.766179765
14,0,b,32,1,a,30 COCKTAIL ROUNDS,0,100000000,9.953683688
2,0,b,15,1,a,8 X 18 TABLES,0,100000000,1.456917993
33,0,b,29,1,a,6 X 30 TABLES,0,100000000,6.554166402
28,0,b,5,1,a,16RISERS 6 X 8,0,100000000,4.648067128
30,0,b,12,1,a,30 STAND-UP ROUNDS,0,100000000,6.622852708
34,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,0.433666091
34,0,b,17,1,a,30 COCKTAIL ROUNDS,0,100000000,6.470757922
2,0,b,4,1,a,16RISERS 6 X 8,0,100000000,0.582167066
20,0,b,3,1,a,8 X 18 TABLES,0,100000000,5.058715634
9,0,b,8,1,a,SETS OF STAGE STEPS,0,100000000,6.251989374
29,0,b,21,1,a,24RISERS 6 X 8,0,100000000,9.773333714
14,0,b,30,1,a,8 X 30 TABLES,0,100000000,5.439092421
24,0,b,14,1,a,8 X 18 TABLES,0,100000000,8.947521206
21,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,5.388514892
17,0,b,6,1,a,SETS OF STAGE STEPS,0,100000000,8.213831117
5,0,b,28,1,a,6 X 18 TABLES,0,100000000,5.251762637
32,0,b,14,1,a,24RISERS 6 X 8,0,100000000,8.904995138
5,0,b,8,1,a,66 ROUND TABLES,0,100000000,0.883117482
10,0,b,35,1,a,30 COCKTAIL ROUNDS,0,100000000,7.389880758
19,0,b,10,1,a,MEETING ROOM CHAIRS,0,100000000,4.775130453
32,0,b,6,1,a,6 X 18 TABLES,0,100000000,3.797192836
4,0,b,33,1,a,8 X 18 TABLES,0,100000000,3.918685288
5,0,b,11,1,a,SETS OF STAGE STEPS,0,100000000,3.817739972
8,0,b,10,1,a,30 STAND-UP ROUNDS,0,100000000,7.120836782
17,0,b,10,1,a,30 COCKTAIL ROUNDS,0,100000000,0.8240541
35,0,b,24,1,a,6 X 30 TABLES,0,100000000,0.655498259
8,0,b,12,1,a,6 X 30 TABLES,0,100000000,5.857240894
28,0,b,19,1,a,30 STAND-UP ROUNDS,0,100000000,5.925530722
34,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,9.330186845
5,0,b,34,1,a,MEETING ROOM CHAIRS,0,100000000,9.823615703
24,0,b,19,1,a,SETS OF STAGE STEPS,0,100000000,8.148543944
24,0,b,6,1,a,6 X 30 TABLES,0,100000000,6.883959992
19,0,b,12,1,a,6 X 18 TABLES,0,100000000,3.929926329
28,0,b,19,1,a,6 X 18 TABLES,0,100000000,5.925530722
25,0,b,30,1,a,66 ROUND TABLES,0,100000000,6.677895241
5,0,b,25,1,a,6 X 18 TABLES,0,100000000,4.465419295
4,0,b,34,1,a,24RISERS 6 X 8,0,100000000,5.013119861
23,0,b,7,1,a,8 X 30 TABLES,0,100000000,3.541185772
13,0,b,32,1,a,8 X 30 TABLES,0,100000000,5.515843054
4,0,b,24,1,a,PODIUMS,0,100000000,5.058087225
27,1,b,t,2,a,8 X 18 TABLES,0,1000000000,0
29,0,b,34,1,a,6 X 30 TABLES,0,100000000,4.613637698
32,0,b,31,1,a,30 COCKTAIL ROUNDS,0,100000000,6.638316036
4,1,b,t,2,a,PODIUMS,0,1000000000,0
19,0,b,14,1,a,8 X 18 TABLES,0,100000000,5.784523593
3,0,b,24,1,a,66 ROUND TABLES,0,100000000,1.804873587
15,0,b,25,1,a,MEETING ROOM CHAIRS,0,100000000,7.068073529
32,0,b,18,1,a,30 STAND-UP ROUNDS,0,100000000,4.927064908
26,0,b,15,1,a,66 ROUND TABLES,0,100000000,6.347547754
15,0,b,23,1,a,6 X 18 TABLES,0,100000000,2.694990072
19,0,b,23,1,a,PODIUMS,0,100000000,5.47104273
35,0,b,16,1,a,PODIUMS,0,100000000,3.154976108
3,0,b,10,1,a,8 X 30 TABLES,0,100000000,2.220025724
32,0,b,36,1,a,6 X 30 TABLES,0,100000000,5.420311643
19,0,b,33,1,a,66 ROUND TABLES,0,100000000,2.357763394
16,0,b,22,1,a,PODIUMS,0,100000000,7.170229813
29,0,b,4,1,a,6 X 30 TABLES,0,100000000,3.323047327
27,0,b,1,1,a,30 COCKTAIL ROUNDS,0,100000000,1.795964029
2,1,b,t,2,a,30 COCKTAIL ROUNDS,0,1000000000,0
24,0,b,24,1,a,66 ROUND TABLES,0,100000000,9.820544142
8,0,b,15,1,a,8 X 30 TABLES,0,100000000,5.061876343
4,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,6.277515402
13,0,b,24,1,a,8 X 18 TABLES,0,100000000,8.74548119
33,0,b,2,1,a,SETS OF STAGE STEPS,0,100000000,3.595887249
11,0,b,23,1,a,30 COCKTAIL ROUNDS,0,100000000,4.018601194
23,0,b,17,1,a,30 STAND-UP ROUNDS,0,100000000,4.783880563
5,0,b,5,1,a,24RISERS 6 X 8,0,100000000,7.055062882
26,0,b,6,1,a,8 X 30 TABLES,0,100000000,5.396944165
30,0,b,3,1,a,30 STAND-UP ROUNDS,0,100000000,7.283753658
14,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
12,0,b,25,1,a,6 X 30 TABLES,0,100000000,8.926365671
34,0,b,18,1,a,6 X 30 TABLES,0,100000000,8.78415857
11,0,b,31,1,a,8 X 30 TABLES,0,100000000,8.399559532
22,0,b,27,1,a,8 X 18 TABLES,0,100000000,6.457563409
14,0,b,25,1,a,24RISERS 6 X 8,0,100000000,3.099200203
5,0,b,14,1,a,30 COCKTAIL ROUNDS,0,100000000,2.179204589
34,0,b,25,1,a,6 X 18 TABLES,0,100000000,4.596976635
20,0,b,36,1,a,SETS OF STAGE STEPS,0,100000000,8.272868853
5,0,b,12,1,a,66 ROUND TABLES,0,100000000,4.007819951
27,0,b,36,1,a,6 X 18 TABLES,0,100000000,2.711914805
11,0,b,35,1,a,8 X 30 TABLES,0,100000000,8.686746399
10,0,b,20,1,a,PODIUMS,0,100000000,8.742910146
9,0,b,18,1,a,24RISERS 6 X 8,0,100000000,6.988853882
16,0,b,2,1,a,SETS OF STAGE STEPS,0,100000000,3.89998691
34,0,b,24,1,a,PODIUMS,0,100000000,4.528985157
26,0,b,14,1,a,8 X 18 TABLES,0,100000000,0.631595849
29,0,b,21,1,a,16RISERS 6 X 8,0,100000000,9.773333714
6,0,b,22,1,a,SETS OF STAGE STEPS,0,100000000,5.451814154
30,0,b,24,1,a,30 STAND-UP ROUNDS,0,100000000,9.848278208
27,0,b,20,1,a,6 X 30 TABLES,0,100000000,3.924882507
17,0,b,15,1,a,24RISERS 6 X 8,0,100000000,1.23780841
19,0,b,12,1,a,PODIUMS,0,100000000,3.929926329
10,0,b,11,1,a,MEETING ROOM CHAIRS,0,100000000,8.115783134
18,0,b,23,1,a,SETS OF STAGE STEPS,0,100000000,9.888674149
13,0,b,32,1,a,6 X 18 TABLES,0,100000000,5.515843054
11,0,b,27,1,a,24RISERS 6 X 8,0,100000000,0.869705932
23,1,b,t,2,a,16RISERS 6 X 8,0,1000000000,0
31,0,b,23,1,a,30 STAND-UP ROUNDS,0,100000000,7.469128591
28,0,b,36,1,a,16RISERS 6 X 8,0,100000000,6.820649169
22,0,b,33,1,a,PODIUMS,0,100000000,5.553285587
10,0,b,28,1,a,MEETING ROOM CHAIRS,0,100000000,4.281218462
31,0,b,9,1,a,MEETING ROOM CHAIRS,0,100000000,4.605082866
29,1,b,t,2,a,PODIUMS,0,1000000000,0
22,0,b,4,1,a,MEETING ROOM CHAIRS,0,100000000,6.13430616
17,0,b,23,1,a,PODIUMS,0,100000000,1.860832647
29,0,b,14,1,a,30 STAND-UP ROUNDS,0,100000000,1.114996017
22,0,b,21,1,a,30 COCKTAIL ROUNDS,0,100000000,7.053500322
1,0,b,5,1,a,6 X 30 TABLES,0,100000000,9.860231894
28,0,b,32,1,a,6 X 18 TABLES,0,100000000,2.858603444
3,0,b,18,1,a,MEETING ROOM CHAIRS,0,100000000,6.036766112
16,0,b,10,1,a,SETS OF STAGE STEPS,0,100000000,9.784629977
34,0,b,24,1,a,66 ROUND TABLES,0,100000000,4.528985157
7,0,b,35,1,a,30 COCKTAIL ROUNDS,0,100000000,3.1781296
33,0,b,22,1,a,8 X 30 TABLES,0,100000000,5.261351822
9,0,b,6,1,a,30 STAND-UP ROUNDS,0,100000000,3.573306343
20,0,b,17,1,a,66 ROUND TABLES,0,100000000,6.522408959
23,0,b,11,1,a,66 ROUND TABLES,0,100000000,9.111183794
31,0,b,22,1,a,8 X 18 TABLES,0,100000000,8.170052922
3,0,b,12,1,a,66 ROUND TABLES,0,100000000,1.342250313
11,0,b,30,1,a,MEETING ROOM CHAIRS,0,100000000,9.769256171
1,0,b,5,1,a,66 ROUND TABLES,0,100000000,9.860231894
2,0,b,4,1,a,24RISERS 6 X 8,0,100000000,0.582167066
4,0,b,28,1,a,MEETING ROOM CHAIRS,0,100000000,3.025640918
29,0,b,24,1,a,8 X 18 TABLES,0,100000000,6.825371877
5,0,b,23,1,a,PODIUMS,0,100000000,1.711416834
11,0,b,1,1,a,8 X 18 TABLES,0,100000000,8.552155716
9,0,b,9,1,a,30 COCKTAIL ROUNDS,0,100000000,9.0187468
3,0,b,26,1,a,66 ROUND TABLES,0,100000000,5.886931365
36,1,b,t,2,a,8 X 18 TABLES,0,1000000000,0
35,0,b,15,1,a,24RISERS 6 X 8,0,100000000,7.052735112
28,0,b,2,1,a,6 X 30 TABLES,0,100000000,6.10444181
12,0,b,22,1,a,8 X 18 TABLES,0,100000000,7.249627702
34,0,b,13,1,a,30 COCKTAIL ROUNDS,0,100000000,0.433666091
24,0,b,6,1,a,24RISERS 6 X 8,0,100000000,6.883959992
16,0,b,22,1,a,6 X 30 TABLES,0,100000000,7.170229813
17,0,b,16,1,a,16RISERS 6 X 8,0,100000000,4.112374941
36,0,b,2,1,a,8 X 30 TABLES,0,100000000,3.547326492
16,0,b,11,1,a,PODIUMS,0,100000000,1.638348105
5,0,b,29,1,a,30 STAND-UP ROUNDS,0,100000000,3.025119975
32,0,b,4,1,a,6 X 18 TABLES,0,100000000,9.911470568
17,0,b,33,1,a,SETS OF STAGE STEPS,0,100000000,0.185810392
15,0,b,13,1,a,24RISERS 6 X 8,0,100000000,0.136219967
13,0,b,16,1,a,6 X 30 TABLES,0,100000000,5.915809971
17,0,b,6,1,a,66 ROUND TABLES,0,100000000,8.213831117
34,0,b,30,1,a,30 STAND-UP ROUNDS,0,100000000,9.228095198
28,0,b,31,1,a,8 X 18 TABLES,0,100000000,8.054272079
32,0,b,21,1,a,8 X 30 TABLES,0,100000000,5.552932201
4,0,b,12,1,a,6 X 18 TABLES,0,100000000,3.488297613
8,0,b,16,1,a,PODIUMS,0,100000000,9.343162565
19,0,b,10,1,a,PODIUMS,0,100000000,4.775130453
4,0,b,21,1,a,16RISERS 6 X 8,0,100000000,2.509512394
25,0,b,12,1,a,6 X 18 TABLES,0,100000000,1.154448874
17,0,b,25,1,a,8 X 18 TABLES,0,100000000,6.454227029
14,0,b,8,1,a,MEETING ROOM CHAIRS,0,100000000,0.900243666
14,0,b,23,1,a,66 ROUND TABLES,0,100000000,0.54630866
3,0,b,10,1,a,PODIUMS,0,100000000,2.220025724
31,0,b,11,1,a,24RISERS 6 X 8,0,100000000,6.81758426
19,0,b,21,1,a,24RISERS 6 X 8,0,100000000,3.596266369
14,0,b,29,1,a,30 STAND-UP ROUNDS,0,100000000,9.452429348
27,0,b,8,1,a,8 X 30 TABLES,0,100000000,0.563454423
6,0,b,10,1,a,SETS OF STAGE STEPS,0,100000000,0.98121647
18,0,b,25,1,a,6 X 18 TABLES,0,100000000,2.522337831
28,0,b,13,1,a,30 STAND-UP ROUNDS,0,100000000,0.669374848
26,0,b,2,1,a,8 X 30 TABLES,0,100000000,7.310287481
5,0,b,25,1,a,PODIUMS,0,100000000,4.465419295
14,0,b,24,1,a,MEETING ROOM CHAIRS,0,100000000,4.579926689
22,0,b,26,1,a,30 STAND-UP ROUNDS,0,100000000,0.676299891
15,0,b,3,1,a,30 COCKTAIL ROUNDS,0,100000000,5.086563199
